OBJECTID,DISSOLVE_ID,class,subtype,names_primary,UrbanPC,SampleSize_avg,RoadLength,WeightedSample,Percent_,Percentile,SpeedLimit,RoadClass,LandUse,NumberOverLimit,MedianSpeed,F85thPercentileSpeed,Pass,ExcludeFromSpeedSPI,PercentileBand,RankedPercentile,Sample_Size_Total,SpeedLimitFloor,PercentOverLimit,AnalysisStatus,StreetImageLink,Shape_Length
1590,TR/12133,trunk,road,,0,17444.2857142857,1.139192937,19872.4070767243,1.14797821015179e-05,0.00551123367551537,,trunk,RURAL,112224,53,69.5,1,1,"0-5%",0.396508728179551,244220,,0.45952010482352,Valid,"74.4621445,20.9443899,74.4541917,20.9503789",1139.19293700009
1591,SE/7566,secondary,road,,0,1862.5,10.670378817,19873.5805466625,1.14804599851351e-05,0.0055227141355005,"55",secondary,RURAL,367,42,51.5,1,0,"0-5%",0.396758104738155,3725,55,0.0985234899328859,Valid,"79.1630722,21.3682612,79.1676123,21.4483219",10670.3788166398
1592,TR/13739,trunk,road,Risod - Sengaon Rd,0,1765,11.285622528,19919.12376192,1.15067691375866e-05,0.00553422090463809,,trunk,RURAL,1798,31.75,51,1,1,"0-5%",0.397007481296758,7060,,0.254674220963173,Valid,"76.8296518,19.8900973,76.7972443,19.9772862",11285.6225277009
1593,SE/8556,secondary,road,,0,24464.5,0.814677838,19930.685967751,1.15134483286398e-05,0.00554573435296673,"55",secondary,RURAL,14679,50,59,1,0,"0-5%",0.397256857855362,48929,55,0.300006131333156,Valid,"74.4535712,19.7466531,74.4483235,19.7414517",814.677838304745
1594,TR/11715,trunk,road,,0,4923,4.049087713,19933.658811099,1.15151656643267e-05,0.00555724951863105,"55",trunk,RURAL,15627,59.4,74.4,1,0,"0-5%",0.397506234413965,24615,55,0.634856794637416,Valid,"76.5660516,18.5150358,76.6006909,18.5292538",4049.08771253098
1595,SE/10321,secondary,road,Lakhandur Road,0,1317.33333333333,15.224373328,20055.5744640853,1.15855932237886e-05,0.00556883511185484,"55",secondary,RURAL,5541,61.1666666666667,73.5,1,0,"0-5%",0.397755610972569,7904,55,0.701037449392713,Valid,"79.7596308,20.7733375,79.8878168,20.7319055",15224.3733277213
1596,PR/3881,primary,road,State Highway 161,0,1728.5,11.604346726,20058.113315891,1.1587059853644e-05,0.00558042217170849,"55",primary,RURAL,1072,46,64.5,1,0,"0-5%",0.398004987531172,3457,55,0.31009545849002,Valid,"75.4513504,18.263932,75.4551748,18.1617889",11604.3467256452
1597,SE/9199,secondary,road,,1,11713,1.716048709,20100.078528517,1.1611302085344e-05,0.00559203347379383,"20",secondary,URBAN,28981,27,36,1,0,"0-5%",0.398254364089776,35139,20,0.824753123310282,Valid,"74.7775637,20.9198817,74.775666,20.9352738",1716.04870928071
1598,SE/8705,secondary,road,,0.0412254201148224,664,30.358775446,20158.226896144,1.1644892912431e-05,0.00560367836670626,"55",secondary,RURAL,237,44,56.5,1,0,"0-5%",0.398503740648379,1328,55,0.178463855421687,Valid,"76.4641007,19.4602081,76.224017,19.5825967",30358.7754459974
1599,PR/3018,primary,road,ichalkaranji Sangli Road,1,18808,1.072169057,20165.355624056,1.16490109965048e-05,0.00561532737770277,"45",primary,URBAN,6584,34,43.6666666666667,1,0,"0-5%",0.398753117206983,56424,45,0.116687934212392,Valid,"74.4778138,16.704497,74.475536,16.6953455",1072.16905710818
1600,SE/8272,secondary,road,,0,2136,9.465181072,20217.626769792,1.16792067025875e-05,0.00562700658440536,"55",secondary,RURAL,1334,50,61,1,0,"0-5%",0.399002493765586,4272,55,0.312265917602996,Valid,"74.7040972,18.6139055,74.7440175,18.6850911",9465.18107247474
1601,SE/5542,secondary,road,,0,2361.5,8.569548028,20236.987668122,1.16903909991481e-05,0.0056386969754045,"55",secondary,RURAL,0,33,38.75,1,0,"0-5%",0.39925187032419,9446,55,0,Valid,"73.272656,19.3894457,73.2670228,19.3240137",8569.54802800252
1602,SE/8316,secondary,road,,0.160363795477563,1530,13.234281823,20248.45118919,1.16970131825338e-05,0.00565039398858704,"45",secondary,RURAL,0,19.5,28.5,1,0,"0-5%",0.399501246882793,6120,45,0,Valid,"75.775901,18.9811907,75.8651371,19.0478751",13234.2818226703
1603,PR/3016,primary,road,ichalkaranji Sangli Road,1,14539.1666666667,1.393835139,20265.2013917775,1.17066893468312e-05,0.00566210067793387,"45",primary,URBAN,5824,30.5,39.5,1,0,"0-5%",0.399750623441397,87235,45,0.0667621940734797,Valid,"74.4729872,16.6830228,74.475536,16.6953455",1393.83513930967
1604,SE/8077,secondary,road,,0,4822,4.20592212,20280.95646264,1.17157906489431e-05,0.00567381646858281,"55",secondary,RURAL,20801,45.1,58.1,1,0,"0-5%",0.4,48220,55,0.43137702198258,Valid,"74.4424797,17.1469781,74.419511,17.1168589",4205.92212001914
1605,PR/2615,primary,road,Amravati Paratwada Road Flyover,0.32736405579469,22390.5,0.909796622,20370.801264891,1.17676916969044e-05,0.00568558416027972,"80",primary,RURAL,0,48.8333333333333,59.5,1,0,"0-5%",0.400249376558603,134343,80,0,Valid,"77.7436164,20.8810014,77.7386765,20.8742428",909.796621924111
1606,TR/11947,trunk,road,,0,14029.5,1.455193826,20415.641781867,1.17935949185029e-05,0.00569737775519822,"55",trunk,RURAL,0,22,33,1,0,"0-5%",0.400498753117207,28059,55,0,Valid,"77.3552136,19.1421265,77.3468141,19.1344647",1455.1938257529
1607,SE/8243,secondary,road,,0,9503.25,2.149468192,20426.933595624,1.18001179109598e-05,0.00570917787310918,"55",secondary,RURAL,1374,34.75,45.75,1,0,"0-5%",0.40074812967581,38013,55,0.0361455291610765,Valid,"73.3323369,19.0465565,73.3239172,19.0290813",2149.46819168673
1608,PR/1364,primary,road,,0,1706.5,11.996925856,20472.753973264,1.18265871730419e-05,0.00572100446028222,"55",primary,RURAL,572,42.5,51.5,1,0,"0-5%",0.400997506234414,6826,55,0.0837972458247876,Valid,"73.9259226,20.5153994,73.9057266,20.4205469",11996.925855507
1609,TR/11115,trunk,road,,0,22820,0.89776817,20487.0696394,1.18348569678003e-05,0.00573283931725002,"40",trunk,RURAL,0,87.5,104.5,1,0,"0-5%",0.401246882793017,45640,40,0,Valid,"75.2108768,17.7131361,75.2186313,17.7100104",897.768170051908
1610,TR/11471,trunk,road,,0,15648,1.311838838,20527.654137024,1.18583015957019e-05,0.00574469761884572,"55",trunk,RURAL,3130,48,56,1,0,"0-5%",0.401496259351621,15648,55,0.200025562372188,Valid,"74.459728,19.5914826,74.4695249,19.5841993",1311.8388378114
1611,PR/2545,primary,road,,1,17978.5,1.142848944,20546.709739704,1.18693095307615e-05,0.00575656692837648,"55",primary,URBAN,0,27,34.5,1,0,"0-5%",0.401745635910224,35957,55,0,Valid,"80.2022114,21.4457684,80.1973092,21.4545829",1142.84894393684
1612,SE/8698,secondary,road,,0.0640353778928242,975,21.08476318,20557.6441005,1.18756260317708e-05,0.00576844255440825,"45",secondary,RURAL,158,20,27.5,1,0,"0-5%",0.401995012468828,1950,45,0.081025641025641,Valid,"76.9388639,18.7047062,77.1232134,18.7570657",21084.7631795604
1613,SE/8743,secondary,road,,1,16579,1.24338959,20614.15601261,1.19082715202946e-05,0.00578035082592855,"45",secondary,URBAN,2073,27,37,1,0,"0-5%",0.402244389027431,33158,45,0.0625188491465107,Valid,"77.3068854,19.1689222,77.3171977,19.1638237",1243.38959044852
1614,SE/9369,secondary,road,,1,16988.5,1.217268783,20679.5707199955,1.19460599263051e-05,0.00579229688585485,"45",secondary,URBAN,13590,42,53.5,1,0,"0-5%",0.402493765586035,33977,45,0.399976454660506,Valid,"77.7562561,20.9718596,77.7569868,20.9609036",1217.26878337699
1615,PR/685,primary,road,,0,6726.5,3.079608358,20714.985620087,1.19665182097243e-05,0.00580426340406458,"55",primary,RURAL,2297,45,56,1,0,"0-5%",0.402743142144638,13453,55,0.17074258529696,Valid,"74.4895486,16.6563375,74.4960109,16.6298067",3079.60835815093
1616,PR/1416,primary,road,,0,647.25,32.115973815,20787.0640517588,1.20081560790884e-05,0.00581627156014367,"55",primary,RURAL,78,33.75,44.25,1,0,"0-5%",0.402992518703242,2589,55,0.0301274623406721,Valid,"75.5536598,20.3575278,75.3856407,20.5169489",32115.9738148824
1617,TR/12203,trunk,road,,0,983.75,21.133614542,20790.1933056925,1.20099637691765e-05,0.00582828152391284,"55",trunk,RURAL,1180,43.5,59,1,0,"0-5%",0.403241895261845,3935,55,0.29987293519695,Valid,"75.6829224,20.0678428,75.854785,20.0563469",21133.6145415405
1618,PR/1845,primary,road,,0,1337.33333333333,15.551079266,20796.9766717307,1.2013882346515e-05,0.00584029540625936,"55",primary,RURAL,12233,66.5833333333333,81.3333333333333,1,0,"0-5%",0.403491271820449,16048,55,0.762275672981057,Valid,"78.0610288,20.9514748,78.0606001,21.0840058",15551.0792663613
1619,SE/8801,secondary,road,,0,1972.16666666667,10.55023091,20806.8137263383,1.20195649617604e-05,0.00585231497122112,"55",secondary,RURAL,1684,42.8333333333333,53.3333333333333,1,0,"0-5%",0.403740648379052,11833,55,0.142313867996282,Valid,"74.4825468,19.8607802,74.5527633,19.7946916",10550.2309099176
1620,SE/8710,secondary,road,,0.985554270183728,11423.8,1.823166322,20827.4874292636,1.20315076320115e-05,0.00586434647885313,"45",secondary,URBAN,13255,38,47.4,1,0,"0-5%",0.403990024937656,57119,45,0.232059384793151,Valid,"77.3269105,19.1161777,77.3441682,19.1173272",1823.16632221177
1621,SE/6351,secondary,road,,0,1216,17.151518524,20856.246525184,1.20481210273254e-05,0.00587639459988046,"55",secondary,RURAL,486,46.5,57,1,0,"0-5%",0.404239401496259,2432,55,0.199835526315789,Valid,"74.0388793,20.6297033,74.0335779,20.4978201",17151.5185238513
1622,SE/10399,secondary,road,Mazgaon Road,0.80163191188477,9878,2.119428168,20935.711443504,1.2094025881403e-05,0.00588848862576186,"55",secondary,URBAN,0,27.5,35,1,0,"0-5%",0.404488778054863,19756,55,0,Valid,"73.3187199,16.9949302,73.3303497,17.0100378",2119.42816782563
1623,PR/2689,primary,road,Aurangabad Jalna Road,1,21877.5,0.956990438,20936.558307345,1.20945150930182e-05,0.00590058314085488,"55",primary,URBAN,3153,31.5,44.5,1,0,"0-5%",0.404738154613466,131265,55,0.0240201119872015,Valid,"75.8947377,19.8250414,75.903015,19.8285537",956.990437954128
1624,SE/9167,secondary,road,,0,2088.25,10.069622079,21027.8883064718,1.21472741012883e-05,0.00591273041495617,"55",secondary,RURAL,1568,43.5,57.25,1,0,"0-5%",0.40498753117207,8353,55,0.187716987908536,Valid,"74.6214288,19.7659484,74.6540691,19.6840173",10069.6220785994
1625,SE/8315,secondary,road,,0.108869717508528,1756.5,11.976018918,21035.877229467,1.21518890980955e-05,0.00592488230405426,"55",secondary,RURAL,843,44.5,59.5,1,0,"0-5%",0.405236907730673,3513,55,0.239965841161401,Valid,"75.6345877,18.9543538,75.7229629,18.9922205",11976.0189177919
1626,SE/9588,secondary,road,,0,769,27.365567797,21044.121635893,1.21566516811566e-05,0.00593703895573542,"55",secondary,RURAL,0,31.5,43,1,0,"0-5%",0.405486284289277,1538,55,0,Valid,"80.0758042,19.7517072,80.2299093,19.6206604",27365.5677965919
1627,PR/1622,primary,road,,1,7869.33333333333,2.674695508,21048.0705176213,1.21589328492915e-05,0.00594919788858471,"55",primary,URBAN,7444,43.6666666666667,55.1666666666667,1,0,"0-5%",0.40573566084788,47216,55,0.15765842087428,Valid,"77.3270218,20.9215191,77.3088911,20.9285114",2674.69550769255
1628,SE/4570,secondary,road,,0,2554.5,8.2503588,21075.5415546,1.21748021658468e-05,0.00596137269075056,"55",secondary,RURAL,964,47.5,56,1,0,"0-5%",0.405985037406484,5109,55,0.188686631434723,Valid,"74.2189592,16.9627698,74.1451795,16.9795084",8250.35879999225
1629,SE/8167,secondary,road,,0.537632532492502,9300,2.269960927,21110.6366211,1.21950756895676e-05,0.00597356776644012,"55",secondary,URBAN,3405,43.5,57,1,0,"0-5%",0.406234413965087,18600,55,0.183064516129032,Valid,"74.6106518,18.177233,74.6079813,18.1578372",2269.96092740497
1630,TR/12593,trunk,road,,0,8861,2.392235267,21197.596700887,1.22453103070264e-05,0.00598581307674715,,trunk,RURAL,1330,30.6,44.4,1,1,"0-5%",0.406483790523691,44305,,0.0300191851935447,Valid,"77.475893,20.4959138,77.458327,20.5096341",2392.2352672535
1631,SE/9636,secondary,road,,0,2299,9.224644087,21207.456756013,1.22510062090839e-05,0.00599806408295624,"55",secondary,RURAL,2989,60.5,77,1,0,"0-5%",0.406733167082294,4598,55,0.650065245759026,Valid,"80.3067024,21.5207792,80.2285008,21.5383895",9224.64408652433
1632,SE/8094,secondary,road,,0,1347.75,15.761609557,21242.7092804468,1.22713706922321e-05,0.00601033545364847,"55",secondary,RURAL,221,30.125,41.375,1,0,"0-5%",0.406982543640898,10782,55,0.0204971248376925,Valid,"74.1509505,17.9092512,74.2807871,17.950993",15761.6095573433
1633,TR/11009,trunk,road,,0,23748.6666666667,0.894781786,21249.8743751187,1.22755097844544e-05,0.00602261096343292,"40",trunk,RURAL,0,87.3333333333333,103.666666666667,1,0,"0-5%",0.407231920199501,71246,40,0,Valid,"75.2186313,17.7100104,75.2108768,17.7131361",894.781786003551
1634,SE/4875,secondary,road,,1,16521.8333333333,1.291711794,21341.446975169,1.23284089370829e-05,0.00603493937237001,"45",secondary,URBAN,62511,39.3333333333333,51.5833333333333,1,0,"0-5%",0.407481296758105,198262,45,0.315294912792164,Valid,"74.0194443,17.6708013,74.0142234,17.6808622",1291.71179391854
1635,PR/860,primary,road,,0,2966.5,7.232008333,21453.7527198445,1.23932850979147e-05,0.00604733265746792,"55",primary,RURAL,7642,46.7,59.4,1,0,"0-5%",0.407730673316708,29665,55,0.257609978088657,Valid,"74.1401279,17.8863318,74.0806248,17.9110496",7232.00833319215
1636,SE/6795,secondary,road,,0.0216191380494615,1774.5,12.097810387,21467.5645317315,1.24012638289399e-05,0.00605973392129686,"55",secondary,RURAL,2247,58,74.5,1,0,"0-5%",0.407980049875312,3549,55,0.633136094674556,Valid,"77.2013986,20.198885,77.1512835,20.1094896",12097.810386949
1637,PR/1865,primary,road,,0,3412,6.295674526,21480.841482712,1.24089335844779e-05,0.00607214285488134,"55",primary,RURAL,2960,40.75,58.5,1,0,"0-5%",0.408229426433915,13648,55,0.216881594372802,Valid,"78.5834737,21.2780836,78.6116004,21.3257057",6295.6745257493
1638,PR/2835,primary,road,Dapoli Targhar Road,0,15140,1.421670129,21524.08575306,1.24339146951615e-05,0.0060845767695765,"45",primary,RURAL,2366,25,33.3333333333333,1,0,"0-5%",0.408478802992519,90840,45,0.0260457948040511,Valid,"73.0643496,18.9793866,73.0777068,18.981049",1421.67012868403
1639,TR/12986,trunk,road,Ahmednagar Bypass Flyover,0,22408,0.962161487,21560.114600696,1.24547276403992e-05,0.0060970314972169,,trunk,RURAL,56204,65.6666666666667,90.3333333333333,1,1,"0-5%",0.408728179551122,67224,,0.836070451029394,Valid,"74.6882757,19.0589972,74.6895448,19.0503881",962.161487130052
1640,PR/2506,primary,road,,1,17087,1.262526049,21572.782599263,1.24620456196783e-05,0.00610949354283658,"55",primary,URBAN,0,23,35,1,0,"0-5%",0.408977556109726,17087,55,0,Valid,"78.6025592,20.7464449,78.5986295,20.7356849",1262.52604874081
1641,SE/8252,secondary,road,,0,14040,1.541125251,21637.39852404,1.24993725893737e-05,0.00612199291542595,"45",secondary,RURAL,3865,36.5,44.5,1,0,"0-5%",0.409226932668329,28080,45,0.13764245014245,Valid,"73.2644696,19.2221426,73.2553493,19.2298206",1541.12525094037
1642,PR/1606,primary,road,,0,23568,0.918352233,21643.725427344,1.2503027479847e-05,0.0061344959429058,"80",primary,RURAL,1650,60,74,1,0,"0-5%",0.409476309226933,23568,80,0.070010183299389,Valid,"76.9654043,20.6968997,76.9736984,20.6996316",918.352232945422
1643,PR/2528,primary,road,,0,8250.5,2.628410842,21685.703651921,1.25272772282188e-05,0.00614702322013402,"50",primary,RURAL,915,34,43,1,0,"0-5%",0.409725685785536,16501,50,0.0554511847766802,Valid,"78.9450362,21.3765562,78.921639,21.3854839",2628.41084150794
1644,TR/11889,trunk,road,,1,22536.5,0.962456119,21690.3923258435,1.25299857554127e-05,0.00615955320588943,"80",trunk,URBAN,0,20.5,29.5,1,0,"0-5%",0.40997506234414,45073,80,0,Valid,"76.7747431,19.2605775,76.7677546,19.2598757",962.456118774405
1645,PR/1631,primary,road,,1,11006,1.971560362,21698.993344172,1.25349543440634e-05,0.00617208816023349,"55",primary,URBAN,708,35,46,1,0,"0-5%",0.410224438902743,11006,55,0.064328548064692,Valid,"77.5756859,19.9260723,77.5688135,19.9105253",1971.56036244205
1646,SE/10693,secondary,road,Shahu Mill Road,1,24649.7,0.884017761,21790.7726033217,1.25879728783763e-05,0.00618467613311187,"45",secondary,URBAN,0,25.7,34.4,1,0,"0-5%",0.410473815461347,246497,45,0,Valid,"74.2448842,16.6913508,74.2387644,16.6963825",884.017761385502
1647,TR/11091,trunk,road,,0,2548.5,8.573070266,21848.469572901,1.26213029443381e-05,0.00619729743605621,"55",trunk,RURAL,3252,63.5,85.5,1,0,"0-5%",0.41072319201995,5097,55,0.638022366097705,Valid,"75.6687789,16.962129,75.6438902,17.0345669",8573.07026595651
1648,SE/8741,secondary,road,,0.833505489749117,8695.5,2.513121979,21852.8521683945,1.26238346578397e-05,0.00620992127071405,"55",secondary,URBAN,0,29.5,38.5,1,0,"0-5%",0.410972568578554,17391,55,0,Valid,"77.29147,19.209062,77.2998924,19.1882758",2513.12197926214
1649,SE/5312,secondary,road,,0,2446.5,8.942192536,21877.074039324,1.263782701414e-05,0.00622255909772819,"55",secondary,RURAL,0,31.5,38.5,1,0,"0-5%",0.411221945137157,4893,55,0,Valid,"73.6082122,18.5318609,73.5358878,18.5471646",8942.19253568472
1650,TR/13352,trunk,road,Limpangaon Road,0,18058.3,1.211544077,21878.4264056891,1.26386082416547e-05,0.00623519770596984,"40",trunk,RURAL,246083,46.05,59.2,1,0,"0-5%",0.411471321695761,361166,40,0.68135704911315,Valid,"74.6874579,18.6051799,74.6958962,18.6121983",1211.54407682832
1651,PR/2826,primary,road,Chandurbazar Tiwsa Road,0,2417.4,9.119603255,22045.728908637,1.27352546253296e-05,0.00624793296059517,"55",primary,RURAL,17479,62.5,74.4,1,0,"0-5%",0.411720698254364,24174,55,0.723049557375693,Valid,"78.0661465,21.0960689,78.0540104,21.1697161",9119.60325511747
1652,PR/1598,primary,road,,0,526,42.054070016,22120.440828416,1.27784137935239e-05,0.00626071137438869,"55",primary,RURAL,502,54.5,65.5,1,0,"0-5%",0.411970074812968,1052,55,0.477186311787072,Valid,"76.137939,21.0738534,76.4780431,20.9723343",42054.070015897
1653,PR/2223,primary,road,,1,21438,1.032163218,22127.515067484,1.27825004007839e-05,0.00627349387478948,"30",primary,URBAN,31092,36.5,53,1,0,"0-5%",0.412219451371571,42876,30,0.725160929191156,Valid,"75.7563291,19.0095212,75.7551814,19.0002641",1032.16321816773
1654,SE/4544,secondary,road,,0,887.25,24.954025674,22140.4592792565,1.27899779413783e-05,0.00628628385273086,"55",secondary,RURAL,0,33.25,42.5,1,0,"0-5%",0.412468827930175,3549,55,0,Valid,"73.6059253,16.9705374,73.6853149,17.086945",24954.0256741826
1655,SE/10314,secondary,road,Kupwad Road,1,20368.5909090909,1.087054119,22141.7606459532,1.2790729707687e-05,0.00629907458243854,"45",secondary,URBAN,139334,36.7727272727273,47.2272727272727,1,0,"0-5%",0.412718204488778,448109,45,0.310937740594364,Valid,"74.5978311,16.8581627,74.5961879,16.8485774",1087.05411929691
1656,PR/2616,primary,road,Amravati Paratwada Road Flyover,0.327910889225965,24538.5,0.902654916,22149.797656266,1.27953724833096e-05,0.00631186995492185,"80",primary,RURAL,1227,51.6666666666667,64.8333333333333,1,0,"0-5%",0.412967581047382,147231,80,0.00833384273692361,Valid,"77.7386452,20.8743359,77.7436164,20.8810014",902.654916186119
1657,SE/8097,secondary,road,,0,5785.5,3.828819462,22151.634997401,1.27964338683645e-05,0.00632466638879022,"55",secondary,RURAL,21718,71.75,85,1,0,"0-5%",0.413216957605985,23142,55,0.938466856797165,Valid,"74.2955469,17.7818364,74.3285435,17.774963",3828.81946215251
1658,PR/1325,primary,road,,0,1235.5,17.932707189,22155.8597320095,1.27988743896639e-05,0.00633746526317988,"55",primary,RURAL,2901,58,70.5,1,0,"0-5%",0.413466334164589,4942,55,0.587009307972481,Valid,"77.6214877,19.3686775,77.657443,19.2241465",17932.7071887281
1659,TR/12490,trunk,road,,0,1709.5,12.975719982,22181.993309229,1.28139710898701e-05,0.00635027923426975,"55",trunk,RURAL,3419,74,85,1,0,"0-5%",0.413715710723192,3419,55,1,Valid,"76.8843891,19.7946355,76.8296518,19.8900973",12975.71998221
1660,SE/7675,secondary,road,,0,1702.5,13.057380453,22230.1902212325,1.28418132151663e-05,0.00636312104748492,"55",secondary,RURAL,1319,52.5,62,1,0,"0-5%",0.413965087281795,3405,55,0.387371512481645,Valid,"73.1802527,17.5363957,73.2604448,17.4918843",13057.3804531969
1661,PR/354,primary,road,,0,1195.5,18.622983384,22263.776635572,1.28612152290592e-05,0.00637598226271398,"55",primary,RURAL,0,40,46.5,1,0,"0-5%",0.414214463840399,2391,55,0,Valid,"73.2884645,19.6468386,73.1559887,19.664268",18622.9833836736
1662,PR/1540,primary,road,,0,1691.5,13.240726033,22396.6880848195,1.29379947792298e-05,0.00638892025749321,"55",primary,RURAL,1783,56,68.5,1,0,"0-5%",0.414463840399002,3383,55,0.527046999704404,Valid,"75.7768397,20.9665166,75.6635605,21.0030761",13240.7260333452
