segment_id,country,road_class,land_use,speed_limit,median_speed,v_safe,misalignment,f85_speed,operating_gap,exposure_level,confidence_level,speedlimit_plausibility,power_environment_used,power_exponent_used,delta_fatal_percent,delta_fatal_percent_ci_low,delta_fatal_percent_ci_high,safety_score,priority_class,score_explanation,street_image_link
thailand_36410-0,thailand,primary,URBAN,80.0,57.2,30,50.0,71.0,41.0,high,high,high,urban_residential,2.6,81.3239259420792,17.60182974950395,95.7669479655121,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5801145,13.7548868,100.560232,13.7563544"
thailand_36381-4,thailand,secondary,URBAN,80.0,50.65,30,50.0,67.0,37.0,high,high,high,urban_residential,2.6,74.3782556788879,14.540068277175633,92.31834417811604,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.3277425,13.7854038,100.327918,13.7852906"
thailand_36364-4,thailand,secondary,URBAN,80.0,50.95,30,50.0,65.75,35.75,high,high,high,urban_residential,2.6,74.76865670597181,14.691340067489822,92.5374436203224,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7398216,13.7297529,100.8173593,13.716519"
thailand_36364-0,thailand,secondary,URBAN,80.0,50.95,30,50.0,65.75,35.75,high,high,high,urban_residential,2.6,74.76865670597181,14.691340067489822,92.5374436203224,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7398216,13.7297529,100.8173593,13.716519"
thailand_36362-6,thailand,secondary,URBAN,80.0,57.4,30,50.0,69.25,39.25,high,high,high,urban_residential,2.6,81.49264557334786,17.68806548611933,95.83873019269205,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7058235,13.733646,100.7398216,13.7297529"
thailand_36362-5,thailand,secondary,URBAN,80.0,57.4,30,50.0,69.25,39.25,high,high,high,urban_residential,2.6,81.49264557334786,17.68806548611933,95.83873019269205,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7058235,13.733646,100.7398216,13.7297529"
thailand_36362-2,thailand,secondary,URBAN,80.0,57.4,30,50.0,69.25,39.25,high,high,high,urban_residential,2.6,81.49264557334786,17.68806548611933,95.83873019269205,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7058235,13.733646,100.7398216,13.7297529"
thailand_36449-7,thailand,secondary,URBAN,80.0,54.6,30,50.0,65.0,35.0,high,high,high,urban_residential,2.6,78.9227284294825,16.443818690546795,94.68320153105077,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.7242049,13.7300039,100.6580788,13.7374953"
thailand_36452-3,thailand,secondary,URBAN,80.0,60.25,30,50.0,73.66666666,43.666666660000004,high,high,high,urban_residential,2.6,83.68350286527402,18.876017808044622,96.71825677741542,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.8169952,13.7156313,100.7248748,13.7298984"
thailand_36452-4,thailand,secondary,URBAN,80.0,60.25,30,50.0,73.66666666,43.666666660000004,high,high,high,urban_residential,2.6,83.68350286527402,18.876017808044622,96.71825677741542,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.8169952,13.7156313,100.7248748,13.7298984"
thailand_36583-3,thailand,secondary,URBAN,80.0,65.3,30,50.0,79.0,49.0,high,high,high,urban_residential,2.6,86.76448053860284,20.81144430317037,97.78782459319389,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4778974,13.8506566,100.4833234,13.8557358"
thailand_36671-2,thailand,primary,URBAN,80.0,52.9,30,50.0,65.0,35.0,high,high,high,urban_residential,2.6,77.11607503980018,15.647166649791256,93.79186210130118,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"104.7201268,16.575231,104.6897744,16.5264585"
thailand_36605-3,thailand,primary,URBAN,80.0,50.3,30,50.0,65.0,35.0,high,high,high,urban_residential,2.6,73.91213723953167,14.362105550538928,92.05285711676774,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5156684,13.8164862,100.5282921,13.8283133"
thailand_36605-0,thailand,primary,URBAN,80.0,50.3,30,50.0,65.0,35.0,high,high,high,urban_residential,2.6,73.91213723953167,14.362105550538928,92.05285711676774,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5156684,13.8164862,100.5282921,13.8283133"
thailand_36604-3,thailand,primary,URBAN,80.0,53.5,30,50.0,66.0,36.0,high,high,high,urban_residential,2.6,77.77737135288837,15.932091705445062,94.12563921232459,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5284561,13.8281781,100.5156527,13.8162647"
thailand_36604-0,thailand,primary,URBAN,80.0,53.5,30,50.0,66.0,36.0,high,high,high,urban_residential,2.6,77.77737135288837,15.932091705445062,94.12563921232459,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5284561,13.8281781,100.5156527,13.8162647"
thailand_36583-8,thailand,secondary,URBAN,80.0,65.3,30,50.0,79.0,49.0,high,high,high,urban_residential,2.6,86.76448053860284,20.81144430317037,97.78782459319389,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4778974,13.8506566,100.4833234,13.8557358"
thailand_36583-4,thailand,secondary,URBAN,80.0,65.3,30,50.0,79.0,49.0,high,high,high,urban_residential,2.6,86.76448053860284,20.81144430317037,97.78782459319389,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4778974,13.8506566,100.4833234,13.8557358"
thailand_36583-0,thailand,secondary,URBAN,80.0,65.3,30,50.0,79.0,49.0,high,high,high,urban_residential,2.6,86.76448053860284,20.81144430317037,97.78782459319389,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4778974,13.8506566,100.4833234,13.8557358"
thailand_36452-5,thailand,secondary,URBAN,80.0,60.25,30,50.0,73.66666666,43.666666660000004,high,high,high,urban_residential,2.6,83.68350286527402,18.876017808044622,96.71825677741542,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.8169952,13.7156313,100.7248748,13.7298984"
thailand_36573-0,thailand,primary,URBAN,80.0,50.6,30,50.0,62.0,32.0,high,high,high,urban_residential,2.6,74.31237701590972,14.514743062167346,92.28107865368378,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4907874,13.785904,100.4947327,13.7846433"
thailand_36530-1,thailand,primary,URBAN,80.0,76.925,30,50.0,93.0,63.0,high,high,high,urban_residential,2.6,91.35550257082268,24.609586567592935,99.00879525126824,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"99.5406133,18.2575529,99.5406864,18.2577505"
thailand_16518-8,thailand,secondary,URBAN,80.0,38.6,30,50.0,59.0,29.0,high,high,high,urban_residential,2.6,48.07359334705558,7.282826200307735,70.91853000489215,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.7174742,13.8125382"
thailand_16518-11,thailand,secondary,URBAN,80.0,38.6,30,50.0,59.0,29.0,high,high,high,urban_residential,2.6,48.07359334705558,7.282826200307735,70.91853000489215,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.6478243,13.7664205,100.7174742,13.8125382"
thailand_36452-9,thailand,secondary,URBAN,80.0,60.25,30,50.0,73.66666666,43.666666660000004,high,high,high,urban_residential,2.6,83.68350286527402,18.876017808044622,96.71825677741542,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.8169952,13.7156313,100.7248748,13.7298984"
thailand_36452-7,thailand,secondary,URBAN,80.0,60.25,30,50.0,73.66666666,43.666666660000004,high,high,high,urban_residential,2.6,83.68350286527402,18.876017808044622,96.71825677741542,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.8169952,13.7156313,100.7248748,13.7298984"
thailand_45759-0,thailand,secondary,RURAL,80.0,66.4,30,50.0,81.0,51.0,high,high,high,rural_freeway,4.1,96.15135353395215,90.0146289291209,98.51662201479724,91.66666666666666,Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4056284,20.2328157,100.4044614,20.2152847"
thailand_36361-3,thailand,secondary,URBAN,80.0,62.45,30,50.0,76.0,46.0,high,high,high,urban_residential,2.6,85.13616378325302,19.744160195241346,97.24713332243795,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.658042,13.738066,100.6992606,13.7335159"
thailand_36356-0,thailand,secondary,URBAN,80.0,45.2,30,50.0,58.0,28.0,high,high,high,urban_residential,2.6,65.5526885428979,11.570973091839287,86.5811339544087,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.5134406,13.7633265,100.5206378,13.7573853"
thailand_36345-26,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36346-50,thailand,primary,URBAN,80.0,76.495,30,50.0,92.25,62.25,high,high,high,urban_residential,2.6,91.22859154808613,24.482698667764836,98.98119232450028,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4859454,13.7191177,100.46185619,13.96699623"
thailand_36346-3,thailand,primary,URBAN,80.0,76.495,30,50.0,92.25,62.25,high,high,high,urban_residential,2.6,91.22859154808613,24.482698667764836,98.98119232450028,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4859454,13.7191177,100.46185619,13.96699623"
thailand_36346-2,thailand,primary,URBAN,80.0,76.495,30,50.0,92.25,62.25,high,high,high,urban_residential,2.6,91.22859154808613,24.482698667764836,98.98119232450028,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4859454,13.7191177,100.46185619,13.96699623"
thailand_36346-1,thailand,primary,URBAN,80.0,76.495,30,50.0,92.25,62.25,high,high,high,urban_residential,2.6,91.22859154808613,24.482698667764836,98.98119232450028,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4859454,13.7191177,100.46185619,13.96699623"
thailand_36346-0,thailand,primary,URBAN,80.0,76.495,30,50.0,92.25,62.25,high,high,high,urban_residential,2.6,91.22859154808613,24.482698667764836,98.98119232450028,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.4859454,13.7191177,100.46185619,13.96699623"
thailand_36345-49,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-48,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-46,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-45,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-44,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-41,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-40,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_48049-1,thailand,secondary,RURAL,86.0,55.8,30,56.0,65.33333333,35.33333333,high,medium,high,rural_freeway,4.1,92.14769918489586,83.46468541612717,96.27109434307214,91.66666666666666,Priority,Posted speed limit is 56 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: Medium.,"100.77498626,18.55293282,100.9362485,18.4838584"
thailand_36345-39,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-36,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-35,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-32,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
thailand_36345-29,thailand,primary,URBAN,80.0,71.72916666,30,50.0,85.20833333,55.20833333,high,high,high,urban_residential,2.6,89.6317318528699,23.011183981959604,98.60368050931446,91.66666666666666,Top Priority,Posted speed limit is 50 km/h above the safe speed (V_safe). VRU exposure: High. Data confidence: High.,"100.46204453,13.96699623,100.4857202,13.7193034"
